starttime,tripduration
2020-09-01 10:52:00,2093
2020-09-01 10:52:00,1191
2020-09-01 10:52:00,213
2020-09-01 10:52:00,526
2020-09-01 10:52:00,695
2020-09-01 10:53:00,947
2020-09-01 10:53:00,1101
2020-09-01 10:53:00,587
2020-09-01 10:53:00,315
2020-09-01 10:53:00,262
2020-09-01 10:54:00,890
2020-09-01 10:54:00,535
2020-09-01 10:54:00,529
2020-09-01 10:54:00,124
2020-09-01 10:55:00,894
2020-09-01 10:55:00,1705
2020-09-01 10:55:00,1385
2020-09-01 10:55:00,751
2020-09-01 10:55:00,352
2020-09-01 10:55:00,1482
2020-09-01 10:55:00,1661
2020-09-01 10:55:00,250
2020-09-01 10:55:00,466
2020-09-01 10:55:00,1155
2020-09-01 10:56:00,65
2020-09-01 10:56:00,2494
2020-09-01 10:56:00,2488
2020-09-01 10:56:00,863
2020-09-01 10:56:00,1222
2020-09-01 10:57:00,214
2020-09-01 10:57:00,2406
2020-09-01 10:58:00,559
2020-09-01 10:58:00,3569
2020-09-01 10:58:00,2397
2020-09-01 10:58:00,1749
2020-09-01 10:59:00,2338
2020-09-01 10:59:00,2515
2020-09-01 10:59:00,782
2020-09-01 10:59:00,104
2020-09-01 10:59:00,2487
2020-09-01 11:00:00,2682
2020-09-01 11:00:00,406
2020-09-01 11:00:00,763
2020-09-01 11:00:00,317
2020-09-01 11:00:00,569
2020-09-01 11:01:00,1094
2020-09-01 11:01:00,1139
2020-09-01 11:01:00,10985
2020-09-01 11:01:00,338
2020-09-01 11:01:00,1695
2020-09-01 11:01:00,1442
2020-09-01 11:01:00,279
2020-09-01 11:01:00,3580
2020-09-01 11:01:00,1775
2020-09-01 11:01:00,275
2020-09-01 11:01:00,266
2020-09-01 11:01:00,332
2020-09-01 11:02:00,762
2020-09-01 11:02:00,1425
2020-09-01 11:02:00,310
2020-09-01 11:02:00,705
2020-09-01 11:03:00,846
2020-09-01 11:03:00,1265
2020-09-01 11:03:00,1261
2020-09-01 11:03:00,1032
2020-09-01 11:03:00,1024
2020-09-01 11:03:00,339
2020-09-01 11:03:00,1219
2020-09-01 11:04:00,1051
2020-09-01 11:04:00,955
2020-09-01 11:04:00,864
2020-09-01 11:04:00,522
2020-09-01 11:04:00,1380
2020-09-01 11:04:00,695
2020-09-01 11:04:00,550
2020-09-01 11:04:00,596
2020-09-01 11:04:00,666
2020-09-01 11:05:00,663
2020-09-01 11:05:00,927
2020-09-01 11:05:00,1867
2020-09-01 11:05:00,965
2020-09-01 11:05:00,1374
2020-09-01 11:05:00,229
2020-09-01 11:05:00,905
2020-09-01 11:05:00,906
2020-09-01 11:05:00,250
2020-09-01 11:05:00,442
2020-09-01 11:06:00,552
2020-09-01 11:06:00,518
2020-09-01 11:06:00,1322
2020-09-01 11:06:00,579
2020-09-01 11:07:00,123
2020-09-01 11:07:00,2714
2020-09-01 11:07:00,1453
2020-09-01 11:07:00,843
2020-09-01 11:07:00,1334
2020-09-01 11:07:00,1323
2020-09-01 11:07:00,1639
2020-09-01 11:07:00,1637
2020-09-01 11:08:00,94
2020-09-01 11:08:00,393
2020-09-01 11:08:00,4449
2020-09-01 11:08:00,1679
2020-09-01 11:08:00,1687
2020-09-01 11:08:00,696
2020-09-01 11:08:00,682
2020-09-01 11:08:00,1921
2020-09-01 11:09:00,779
2020-09-01 11:09:00,898
2020-09-01 11:09:00,298
2020-09-01 11:09:00,974
2020-09-01 11:09:00,1623
2020-09-01 11:09:00,350
2020-09-01 11:09:00,2233
2020-09-01 11:09:00,562
2020-09-01 11:10:00,1967
2020-09-01 11:10:00,1766
2020-09-01 11:10:00,734
2020-09-01 11:10:00,1704
2020-09-01 11:10:00,67
2020-09-01 11:10:00,615
2020-09-01 11:10:00,668
2020-09-01 11:10:00,1099
2020-09-01 11:10:00,1834
2020-09-01 11:11:00,1207
2020-09-01 11:11:00,1062
2020-09-01 11:11:00,1632
2020-09-01 11:11:00,449
2020-09-01 11:11:00,1591
2020-09-01 11:12:00,800
2020-09-01 11:12:00,433
2020-09-01 11:12:00,1045
2020-09-01 11:12:00,3230
2020-09-01 11:12:00,3201
2020-09-01 11:12:00,1785
2020-09-01 11:12:00,574
2020-09-01 11:12:00,1027
2020-09-01 11:12:00,3198
2020-09-01 11:12:00,465
2020-09-01 11:12:00,2624
2020-09-01 11:13:00,496
2020-09-01 11:13:00,690
2020-09-01 11:13:00,615
2020-09-01 11:13:00,861
2020-09-01 11:13:00,1843
2020-09-01 11:13:00,315
2020-09-01 11:13:00,593
2020-09-01 11:13:00,457
2020-09-01 11:13:00,208
2020-09-01 11:13:00,3486
2020-09-01 11:13:00,412
2020-09-01 11:14:00,370
2020-09-01 11:14:00,309
2020-09-01 11:14:00,1219
2020-09-01 11:14:00,2025
2020-09-01 11:14:00,553
2020-09-01 11:14:00,1233
2020-09-01 11:14:00,663
2020-09-01 11:14:00,580
2020-09-01 11:15:00,342
2020-09-01 11:15:00,3474
2020-09-01 11:15:00,607
2020-09-01 11:15:00,3466
2020-09-01 11:15:00,1654
2020-09-01 11:15:00,912
2020-09-01 11:15:00,1449
2020-09-01 11:15:00,1116
2020-09-01 11:15:00,851
2020-09-01 11:15:00,3404
2020-09-01 11:15:00,1587
2020-09-01 11:15:00,334
2020-09-01 11:15:00,509
2020-09-01 11:15:00,586
2020-09-01 11:16:00,480
2020-09-01 11:16:00,588
2020-09-01 11:17:00,1351
2020-09-01 11:17:00,1464
2020-09-01 11:17:00,562
2020-09-01 11:17:00,1503
2020-09-01 11:17:00,356
2020-09-01 11:18:00,703
2020-09-01 11:18:00,165
2020-09-01 11:18:00,1212
2020-09-01 11:18:00,1001
2020-09-01 11:19:00,1004
2020-09-01 11:19:00,592
2020-09-01 11:19:00,1261
2020-09-01 11:19:00,1151
2020-09-01 11:19:00,2042
2020-09-01 11:19:00,884
2020-09-01 11:20:00,832
2020-09-01 11:20:00,391
2020-09-01 11:20:00,840
2020-09-01 11:20:00,425
2020-09-01 11:20:00,1802
2020-09-01 11:21:00,1160
2020-09-01 11:21:00,559
2020-09-01 11:21:00,1195
2020-09-01 11:21:00,1017
2020-09-01 11:21:00,465
2020-09-01 11:22:00,820
2020-09-01 11:22:00,391
2020-09-01 11:22:00,332
2020-09-01 11:22:00,846
2020-09-01 11:22:00,193
2020-09-01 11:22:00,633
2020-09-01 11:23:00,467
2020-09-01 11:23:00,1406
2020-09-01 11:23:00,532
2020-09-01 11:23:00,532
2020-09-01 11:23:00,244
2020-09-01 11:23:00,417
2020-09-01 11:23:00,304
2020-09-01 11:23:00,1021
2020-09-01 11:23:00,389
2020-09-01 11:24:00,313
2020-09-01 11:24:00,1180
2020-09-01 11:24:00,1604
2020-09-01 11:24:00,986
2020-09-01 11:24:00,780
2020-09-01 11:24:00,387
2020-09-01 11:24:00,682
2020-09-01 11:24:00,1244
2020-09-01 11:25:00,1160
2020-09-01 11:25:00,879
2020-09-01 11:25:00,452
2020-09-01 11:25:00,432
2020-09-01 11:25:00,816
2020-09-01 11:25:00,1834
2020-09-01 11:25:00,752
2020-09-01 11:25:00,2045
2020-09-01 11:25:00,940
2020-09-01 11:25:00,1293
2020-09-01 11:25:00,1083
2020-09-01 11:26:00,230
2020-09-01 11:26:00,1573
2020-09-01 11:26:00,1142
2020-09-01 11:26:00,1229
2020-09-01 11:26:00,359
2020-09-01 11:26:00,427
2020-09-01 11:27:00,2169
2020-09-01 11:27:00,2171
2020-09-01 11:27:00,1039
2020-09-01 11:27:00,336
2020-09-01 11:27:00,1927
2020-09-01 11:27:00,555
2020-09-01 11:28:00,1119
2020-09-01 11:28:00,607
2020-09-01 11:28:00,2490
2020-09-01 11:29:00,1783
2020-09-01 11:29:00,396
2020-09-01 11:29:00,244
2020-09-01 11:29:00,336
2020-09-01 11:29:00,3988
2020-09-01 11:29:00,590
2020-09-01 11:30:00,4217
2020-09-01 11:30:00,958
2020-09-01 11:30:00,2939
2020-09-01 11:30:00,394
2020-09-01 11:30:00,485
2020-09-01 11:30:00,187
2020-09-01 11:30:00,635
2020-09-01 11:30:00,733
2020-09-01 11:30:00,258
2020-09-01 11:30:00,721
2020-09-01 11:30:00,706
2020-09-01 11:30:00,1457
2020-09-01 11:30:00,520
2020-09-01 11:31:00,776
2020-09-01 11:31:00,1060
2020-09-01 11:31:00,702
2020-09-01 11:31:00,1124
2020-09-01 11:32:00,1165
2020-09-01 11:32:00,2494
2020-09-01 11:32:00,613
2020-09-01 11:32:00,319
2020-09-01 11:32:00,2882
2020-09-01 11:32:00,992
2020-09-01 11:33:00,532
2020-09-01 11:33:00,683
2020-09-01 11:33:00,737
2020-09-01 11:33:00,820
2020-09-01 11:33:00,406
2020-09-01 11:33:00,1786
2020-09-01 11:33:00,533
2020-09-01 11:34:00,1775
2020-09-01 11:34:00,1801
2020-09-01 11:34:00,504
2020-09-01 11:34:00,6725
2020-09-01 11:35:00,400
2020-09-01 11:35:00,510
2020-09-01 11:35:00,583
2020-09-01 11:35:00,1601
2020-09-01 11:35:00,524
2020-09-01 11:36:00,1683
2020-09-01 11:36:00,297
2020-09-01 11:36:00,1688
2020-09-01 11:36:00,902
2020-09-01 11:36:00,1386
2020-09-01 11:36:00,464
2020-09-01 11:36:00,2154
2020-09-01 11:36:00,717
2020-09-01 11:37:00,280
2020-09-01 11:37:00,764
2020-09-01 11:37:00,456
2020-09-01 11:37:00,2579
2020-09-01 11:37:00,1635
2020-09-01 11:37:00,499
2020-09-01 11:37:00,878
2020-09-01 11:37:00,679
2020-09-01 11:38:00,1287
2020-09-01 11:38:00,2437
2020-09-01 11:38:00,518
2020-09-01 11:38:00,481
2020-09-01 11:38:00,237
2020-09-01 11:38:00,274
2020-09-01 11:38:00,562
2020-09-01 11:38:00,326
2020-09-01 11:39:00,557
2020-09-01 11:39:00,862
2020-09-01 11:39:00,529
2020-09-01 11:39:00,5071
2020-09-01 11:39:00,2232
2020-09-01 11:39:00,929
2020-09-01 11:40:00,517
2020-09-01 11:40:00,629
2020-09-01 11:40:00,425
2020-09-01 11:40:00,294
2020-09-01 11:41:00,866
2020-09-01 11:41:00,600
2020-09-01 11:41:00,1042
2020-09-01 11:41:00,199
2020-09-01 11:41:00,237
2020-09-01 11:41:00,2416
2020-09-01 11:41:00,663
2020-09-01 11:42:00,802
2020-09-01 11:42:00,2487
2020-09-01 11:42:00,2262
2020-09-01 11:42:00,388
2020-09-01 11:42:00,2063
2020-09-01 11:42:00,971
2020-09-01 11:43:00,1938
2020-09-01 11:43:00,1749
2020-09-01 11:43:00,783
2020-09-01 11:43:00,667
2020-09-01 11:44:00,633
2020-09-01 11:44:00,698
2020-09-01 11:44:00,585
2020-09-01 11:44:00,355
2020-09-01 11:44:00,1190
2020-09-01 11:44:00,503
2020-09-01 11:44:00,383
2020-09-01 11:44:00,379
2020-09-01 11:44:00,541
2020-09-01 11:44:00,1227
2020-09-01 11:44:00,6583
2020-09-01 11:45:00,629
2020-09-01 11:45:00,906
2020-09-01 11:45:00,713
2020-09-01 11:45:00,146
2020-09-01 11:45:00,2229
2020-09-01 11:46:00,1238
2020-09-01 11:46:00,645
2020-09-01 11:46:00,403
2020-09-01 11:46:00,492
2020-09-01 11:46:00,1424
2020-09-01 11:46:00,346
2020-09-01 11:47:00,604
2020-09-01 11:47:00,1269
2020-09-01 11:47:00,242
2020-09-01 11:47:00,680
2020-09-01 11:47:00,1022
2020-09-01 11:47:00,5918
2020-09-01 11:48:00,923
2020-09-01 11:48:00,972
2020-09-01 11:48:00,235
2020-09-01 11:48:00,507
2020-09-01 11:48:00,439
2020-09-01 11:48:00,1254
2020-09-01 11:48:00,279
2020-09-01 11:48:00,537
2020-09-01 11:48:00,1105
2020-09-01 11:48:00,1668
2020-09-01 11:49:00,629
2020-09-01 11:49:00,1975
2020-09-01 11:49:00,184
2020-09-01 11:49:00,1944
2020-09-01 11:49:00,185
2020-09-01 11:49:00,385
2020-09-01 11:49:00,1008
2020-09-01 11:49:00,82997
2020-09-01 11:50:00,812
2020-09-01 11:50:00,531
2020-09-01 11:50:00,542
2020-09-01 11:50:00,763
2020-09-01 11:50:00,349
2020-09-01 11:50:00,383
2020-09-01 11:50:00,578
2020-09-01 11:50:00,1030
2020-09-01 11:50:00,913
2020-09-01 11:51:00,1902
2020-09-01 11:51:00,466
2020-09-01 11:51:00,1948
2020-09-01 11:51:00,461
2020-09-01 11:51:00,853
2020-09-01 11:51:00,257
2020-09-01 11:52:00,1299
2020-09-01 11:52:00,1169
2020-09-01 11:52:00,1324
2020-09-01 11:52:00,179
2020-09-01 11:52:00,935
2020-09-01 11:52:00,776
2020-09-01 11:52:00,978
2020-09-01 11:53:00,774
2020-09-01 11:53:00,383
2020-09-01 11:53:00,403
2020-09-01 11:53:00,1074
2020-09-01 11:54:00,1062
2020-09-01 11:54:00,768
2020-09-01 11:54:00,1814
2020-09-01 11:54:00,677
2020-09-01 11:55:00,662
2020-09-01 11:55:00,1150
2020-09-01 11:55:00,404
2020-09-01 11:55:00,335
2020-09-01 11:55:00,1891
2020-09-01 11:55:00,1712
2020-09-01 11:55:00,1595
2020-09-01 11:55:00,758
2020-09-01 11:55:00,1008
2020-09-01 11:56:00,2517
2020-09-01 11:56:00,226
2020-09-01 11:56:00,641
2020-09-01 11:56:00,87
2020-09-01 11:56:00,1333
2020-09-01 11:56:00,1257
2020-09-01 11:56:00,249
2020-09-01 11:56:00,696
2020-09-01 11:56:00,1095
2020-09-01 11:57:00,1080
2020-09-01 11:57:00,453
2020-09-01 11:57:00,792
2020-09-01 11:57:00,1206
2020-09-01 11:57:00,851
2020-09-01 11:57:00,710
2020-09-01 11:57:00,764
2020-09-01 11:57:00,1246
2020-09-01 11:57:00,614
2020-09-01 11:58:00,2157
2020-09-01 11:58:00,1247
2020-09-01 11:58:00,2147
2020-09-01 11:58:00,448
2020-09-01 11:58:00,1454
2020-09-01 11:58:00,1667
2020-09-01 11:58:00,1985
2020-09-01 11:58:00,702
2020-09-01 11:58:00,789
2020-09-01 11:58:00,1400
2020-09-01 11:59:00,308
2020-09-01 11:59:00,684
2020-09-01 11:59:00,2512
2020-09-01 11:59:00,194
2020-09-01 12:00:00,13991
2020-09-01 12:00:00,868
2020-09-01 12:00:00,1219
2020-09-01 12:00:00,476
2020-09-01 12:00:00,546
2020-09-01 12:00:00,418
2020-09-01 12:00:00,1746
2020-09-01 12:01:00,1257
2020-09-01 12:01:00,947
2020-09-01 12:01:00,1606
2020-09-01 12:01:00,1579
2020-09-01 12:02:00,987
2020-09-01 12:02:00,706
2020-09-01 12:02:00,627
2020-09-01 12:02:00,1046
2020-09-01 12:02:00,1019
2020-09-01 12:02:00,912
2020-09-01 12:02:00,897
2020-09-01 12:02:00,501
2020-09-01 12:02:00,401
2020-09-01 12:02:00,147
2020-09-01 12:02:00,62
2020-09-01 12:02:00,194
2020-09-01 12:02:00,2030
2020-09-01 12:02:00,490
2020-09-01 12:03:00,345
2020-09-01 12:03:00,857
2020-09-01 12:03:00,384
2020-09-01 12:03:00,1104
2020-09-01 12:03:00,398
2020-09-01 12:03:00,581
2020-09-01 12:03:00,8306
2020-09-01 12:03:00,418
2020-09-01 12:03:00,690
2020-09-01 12:04:00,1515
2020-09-01 12:04:00,1946
2020-09-01 12:04:00,269
2020-09-01 12:04:00,8253
2020-09-01 12:04:00,1990
2020-09-01 12:04:00,907
2020-09-01 12:04:00,965
2020-09-01 12:04:00,1633
2020-09-01 12:04:00,1373
2020-09-01 12:04:00,1252
2020-09-01 12:05:00,1836
2020-09-01 12:05:00,1043
2020-09-01 12:05:00,1769
2020-09-01 12:05:00,1868
2020-09-01 12:05:00,3071
2020-09-01 12:06:00,1476
2020-09-01 12:06:00,1867
2020-09-01 12:06:00,292
2020-09-01 12:06:00,404
2020-09-01 12:06:00,552
2020-09-01 12:06:00,2250
2020-09-01 12:06:00,1951
2020-09-01 12:06:00,361
2020-09-01 12:06:00,68
2020-09-01 12:07:00,494
2020-09-01 12:07:00,578
2020-09-01 12:07:00,163
2020-09-01 12:07:00,401
2020-09-01 12:07:00,408
2020-09-01 12:07:00,3733
2020-09-01 12:07:00,609
2020-09-01 12:07:00,612
2020-09-01 12:07:00,2835
2020-09-01 12:07:00,410
2020-09-01 12:07:00,545
2020-09-01 12:08:00,1839
2020-09-01 12:08:00,2058
2020-09-01 12:08:00,292
2020-09-01 12:08:00,1825
2020-09-01 12:08:00,238
2020-09-01 12:08:00,270
2020-09-01 12:08:00,467
2020-09-01 12:08:00,615
2020-09-01 12:08:00,1848
2020-09-01 12:08:00,1782
2020-09-01 12:08:00,534
2020-09-01 12:08:00,944
2020-09-01 12:08:00,1977
2020-09-01 12:08:00,704
2020-09-01 12:08:00,935
2020-09-01 12:08:00,199
2020-09-01 12:08:00,334
2020-09-01 12:09:00,15511
2020-09-01 12:09:00,2279
2020-09-01 12:09:00,993
2020-09-01 12:09:00,480
2020-09-01 12:09:00,622
2020-09-01 12:09:00,692
2020-09-01 12:09:00,1057
2020-09-01 12:09:00,636
2020-09-01 12:09:00,340
2020-09-01 12:09:00,294
2020-09-01 12:09:00,66
2020-09-01 12:09:00,1848
2020-09-01 12:09:00,951
2020-09-01 12:09:00,287
2020-09-01 12:09:00,786
2020-09-01 12:10:00,662
2020-09-01 12:10:00,24821
2020-09-01 12:10:00,1099
2020-09-01 12:10:00,1261
2020-09-01 12:10:00,915
2020-09-01 12:10:00,612
2020-09-01 12:10:00,1818
2020-09-01 12:10:00,1218
2020-09-01 12:11:00,425
2020-09-01 12:11:00,907
2020-09-01 12:12:00,869
2020-09-01 12:12:00,61
2020-09-01 12:12:00,266
2020-09-01 12:12:00,6108
2020-09-01 12:12:00,382
2020-09-01 12:12:00,428003
2020-09-01 12:12:00,1209
2020-09-01 12:13:00,1691
2020-09-01 12:13:00,1053
2020-09-01 12:13:00,567
2020-09-01 12:13:00,285
2020-09-01 12:13:00,3060
2020-09-01 12:13:00,667
2020-09-01 12:13:00,544
2020-09-01 12:13:00,611
2020-09-01 12:13:00,534
2020-09-01 12:13:00,1554
2020-09-01 12:13:00,482
2020-09-01 12:14:00,651
2020-09-01 12:14:00,772
2020-09-01 12:14:00,268
2020-09-01 12:14:00,632
2020-09-01 12:14:00,456
2020-09-01 12:14:00,472
2020-09-01 12:14:00,614
2020-09-01 12:14:00,75
2020-09-01 12:14:00,692
2020-09-01 12:14:00,2641
2020-09-01 12:14:00,688
2020-09-01 12:15:00,481
2020-09-01 12:15:00,1313
2020-09-01 12:15:00,862
2020-09-01 12:15:00,590
2020-09-01 12:15:00,359
2020-09-01 12:15:00,480
2020-09-01 12:16:00,735
2020-09-01 12:16:00,401
2020-09-01 12:16:00,362
2020-09-01 12:16:00,669
2020-09-01 12:16:00,883
2020-09-01 12:16:00,338
2020-09-01 12:17:00,1043
2020-09-01 12:17:00,686
2020-09-01 12:17:00,1027
2020-09-01 12:17:00,1210
2020-09-01 12:17:00,1219
2020-09-01 12:17:00,509
2020-09-01 12:17:00,1407
2020-09-01 12:17:00,2637
2020-09-01 12:17:00,1862
2020-09-01 12:18:00,364
2020-09-01 12:18:00,571
2020-09-01 12:18:00,522
2020-09-01 12:18:00,576
2020-09-01 12:18:00,468
2020-09-01 12:18:00,2208
2020-09-01 12:18:00,633
2020-09-01 12:18:00,304
2020-09-01 12:18:00,886
2020-09-01 12:18:00,1155
2020-09-01 12:18:00,5098
2020-09-01 12:18:00,1356
2020-09-01 12:18:00,2557
2020-09-01 12:18:00,1138
2020-09-01 12:18:00,2884
2020-09-01 12:19:00,563
2020-09-01 12:19:00,845
2020-09-01 12:19:00,499
2020-09-01 12:19:00,1724
2020-09-01 12:19:00,543
2020-09-01 12:19:00,1830
2020-09-01 12:19:00,975
2020-09-01 12:19:00,574
2020-09-01 12:20:00,2749
2020-09-01 12:20:00,7631
2020-09-01 12:20:00,576
2020-09-01 12:20:00,577
2020-09-01 12:20:00,74
2020-09-01 12:20:00,209
2020-09-01 12:20:00,574
2020-09-01 12:20:00,955
2020-09-01 12:20:00,189
2020-09-01 12:20:00,1134
2020-09-01 12:21:00,887
2020-09-01 12:21:00,253
2020-09-01 12:21:00,511
2020-09-01 12:21:00,377
2020-09-01 12:21:00,377
2020-09-01 12:21:00,504
2020-09-01 12:21:00,297
2020-09-01 12:21:00,801
2020-09-01 12:21:00,688
2020-09-01 12:21:00,1160
2020-09-01 12:21:00,675
2020-09-01 12:21:00,112
2020-09-01 12:22:00,876
2020-09-01 12:22:00,1937
2020-09-01 12:22:00,1193
2020-09-01 12:22:00,203
2020-09-01 12:22:00,1199
2020-09-01 12:22:00,348
2020-09-01 12:22:00,581
2020-09-01 12:22:00,704
2020-09-01 12:22:00,3671
2020-09-01 12:22:00,2071
2020-09-01 12:22:00,591
2020-09-01 12:22:00,529
2020-09-01 12:23:00,490
2020-09-01 12:23:00,1535
2020-09-01 12:23:00,311
2020-09-01 12:23:00,772
2020-09-01 12:23:00,974
2020-09-01 12:23:00,827
2020-09-01 12:23:00,467
2020-09-01 12:24:00,385
2020-09-01 12:24:00,323
2020-09-01 12:24:00,1324
2020-09-01 12:24:00,364
2020-09-01 12:24:00,981
2020-09-01 12:24:00,396
2020-09-01 12:24:00,396
2020-09-01 12:24:00,1334
2020-09-01 12:24:00,3499
2020-09-01 12:24:00,3538
2020-09-01 12:24:00,408
2020-09-01 12:24:00,839
2020-09-01 12:24:00,227
2020-09-01 12:25:00,414
2020-09-01 12:25:00,266
2020-09-01 12:25:00,1013
2020-09-01 12:25:00,1762
2020-09-01 12:25:00,762
2020-09-01 12:25:00,5033
2020-09-01 12:25:00,2005
2020-09-01 12:25:00,5005
2020-09-01 12:26:00,430
2020-09-01 12:26:00,378
2020-09-01 12:26:00,661
2020-09-01 12:26:00,3545
2020-09-01 12:26:00,153
2020-09-01 12:26:00,1461
2020-09-01 12:26:00,2624
2020-09-01 12:26:00,320
2020-09-01 12:27:00,391
2020-09-01 12:27:00,1232
2020-09-01 12:27:00,330
2020-09-01 12:27:00,363
2020-09-01 12:27:00,331
2020-09-01 12:27:00,309
2020-09-01 12:28:00,555
2020-09-01 12:28:00,1028
2020-09-01 12:28:00,1605
2020-09-01 12:28:00,2283
2020-09-01 12:28:00,414
2020-09-01 12:28:00,668
2020-09-01 12:28:00,500
2020-09-01 12:28:00,539
2020-09-01 12:28:00,372
2020-09-01 12:28:00,304
2020-09-01 12:28:00,2146
2020-09-01 12:28:00,796
2020-09-01 12:28:00,788
2020-09-01 12:29:00,951
2020-09-01 12:29:00,949
2020-09-01 12:29:00,2027
2020-09-01 12:29:00,1160
2020-09-01 12:29:00,457
2020-09-01 12:29:00,2005
2020-09-01 12:29:00,855
2020-09-01 12:29:00,460
2020-09-01 12:30:00,636
2020-09-01 12:30:00,979
2020-09-01 12:30:00,957
2020-09-01 12:30:00,3077
2020-09-01 12:30:00,552
2020-09-01 12:30:00,1415
2020-09-01 12:30:00,1909
2020-09-01 12:30:00,1307
2020-09-01 12:30:00,220
2020-09-01 12:30:00,155
2020-09-01 12:31:00,1176
2020-09-01 12:31:00,1726
2020-09-01 12:31:00,5836
2020-09-01 12:31:00,2186
2020-09-01 12:31:00,5840
2020-09-01 12:31:00,1106
2020-09-01 12:31:00,1911
2020-09-01 12:31:00,481
2020-09-01 12:31:00,783
2020-09-01 12:31:00,1042
2020-09-01 12:32:00,608
2020-09-01 12:32:00,2632
2020-09-01 12:32:00,277
2020-09-01 12:32:00,429
2020-09-01 12:32:00,4119
2020-09-01 12:32:00,481
2020-09-01 12:32:00,1840
2020-09-01 12:32:00,723
2020-09-01 12:32:00,1545
2020-09-01 12:33:00,579
2020-09-01 12:33:00,322
2020-09-01 12:33:00,318
2020-09-01 12:33:00,705
2020-09-01 12:33:00,751
2020-09-01 12:33:00,830
2020-09-01 12:33:00,1836
2020-09-01 12:34:00,509
2020-09-01 12:34:00,545
2020-09-01 12:34:00,1036
2020-09-01 12:34:00,669
2020-09-01 12:34:00,2389
2020-09-01 12:34:00,607
2020-09-01 12:34:00,703
2020-09-01 12:34:00,837
2020-09-01 12:34:00,481
2020-09-01 12:34:00,2022
2020-09-01 12:34:00,600
2020-09-01 12:34:00,713
2020-09-01 12:34:00,162
2020-09-01 12:35:00,1418
2020-09-01 12:35:00,931
2020-09-01 12:35:00,297
2020-09-01 12:35:00,508
2020-09-01 12:35:00,1247
2020-09-01 12:35:00,260
2020-09-01 12:35:00,3697
2020-09-01 12:35:00,114
2020-09-01 12:35:00,1597
2020-09-01 12:36:00,964
2020-09-01 12:36:00,662
2020-09-01 12:36:00,281
2020-09-01 12:36:00,1353
2020-09-01 12:36:00,295
2020-09-01 12:36:00,870
2020-09-01 12:36:00,651
2020-09-01 12:36:00,1671
2020-09-01 12:36:00,578
2020-09-01 12:36:00,1178
2020-09-01 12:36:00,634
2020-09-01 12:36:00,264
2020-09-01 12:37:00,619
2020-09-01 12:37:00,4361
2020-09-01 12:37:00,1141
2020-09-01 12:37:00,1385
2020-09-01 12:37:00,192
2020-09-01 12:37:00,4345
2020-09-01 12:37:00,1552
2020-09-01 12:37:00,1532
2020-09-01 12:37:00,832
2020-09-01 12:37:00,529
2020-09-01 12:37:00,428
2020-09-01 12:38:00,248
2020-09-01 12:38:00,592
2020-09-01 12:38:00,1505
2020-09-01 12:38:00,395
2020-09-01 12:38:00,1501
2020-09-01 12:38:00,602
2020-09-01 12:38:00,2345
2020-09-01 12:38:00,2329
2020-09-01 12:38:00,1191
2020-09-01 12:38:00,344
2020-09-01 12:38:00,1055
2020-09-01 12:38:00,438
2020-09-01 12:39:00,382
2020-09-01 12:39:00,1894
2020-09-01 12:39:00,2535
2020-09-01 12:39:00,487
2020-09-01 12:39:00,499
2020-09-01 12:39:00,5119
2020-09-01 12:39:00,1746
2020-09-01 12:40:00,500
2020-09-01 12:40:00,2322
2020-09-01 12:40:00,257
2020-09-01 12:40:00,1094
2020-09-01 12:40:00,375
2020-09-01 12:40:00,2208
2020-09-01 12:41:00,1182
2020-09-01 12:41:00,263
2020-09-01 12:41:00,1480
2020-09-01 12:41:00,3978
2020-09-01 12:41:00,1672
2020-09-01 12:41:00,262
2020-09-01 12:41:00,993
2020-09-01 12:41:00,1670
2020-09-01 12:41:00,287
2020-09-01 12:41:00,836
2020-09-01 12:41:00,470
2020-09-01 12:42:00,309
2020-09-01 12:42:00,1639
2020-09-01 12:42:00,884
2020-09-01 12:42:00,485
2020-09-01 12:42:00,874
2020-09-01 12:42:00,625
2020-09-01 12:42:00,808
2020-09-01 12:42:00,4977
2020-09-01 12:42:00,4953
2020-09-01 12:42:00,1910
2020-09-01 12:42:00,384
2020-09-01 12:43:00,3416
2020-09-01 12:43:00,2547
2020-09-01 12:43:00,671
2020-09-01 12:43:00,946
2020-09-01 12:43:00,968
2020-09-01 12:43:00,1463
2020-09-01 12:43:00,1137
2020-09-01 12:43:00,386
2020-09-01 12:44:00,402
2020-09-01 12:44:00,2343
2020-09-01 12:44:00,759
2020-09-01 12:44:00,4084
2020-09-01 12:44:00,8163
2020-09-01 12:44:00,341
2020-09-01 12:44:00,988
2020-09-01 12:44:00,1829
2020-09-01 12:45:00,1020
2020-09-01 12:45:00,999
2020-09-01 12:45:00,1062
2020-09-01 12:45:00,862
2020-09-01 12:45:00,604
2020-09-01 12:45:00,473
2020-09-01 12:45:00,583
2020-09-01 12:45:00,458
2020-09-01 12:45:00,153
2020-09-01 12:45:00,532
2020-09-01 12:45:00,327
2020-09-01 12:45:00,293
2020-09-01 12:45:00,670
2020-09-01 12:46:00,1779
2020-09-01 12:46:00,1756
2020-09-01 12:46:00,315
2020-09-01 12:46:00,850
2020-09-01 12:46:00,447
2020-09-01 12:46:00,2140
2020-09-01 12:46:00,785
2020-09-01 12:46:00,1045
2020-09-01 12:47:00,540
