starttime,tripduration
2020-03-03 06:47:41,849
2020-03-03 06:47:49,102
2020-03-03 06:47:53,917
2020-03-03 06:47:57,567
2020-03-03 06:47:57,294
2020-03-03 06:48:13,344
2020-03-03 06:48:52,1212
2020-03-03 06:48:58,489
2020-03-03 06:49:06,913
2020-03-03 06:49:06,1116
2020-03-03 06:49:20,492
2020-03-03 06:49:22,503
2020-03-03 06:49:42,599
2020-03-03 06:49:59,296
2020-03-03 06:50:04,664
2020-03-03 06:50:26,550
2020-03-03 06:50:49,179
2020-03-03 06:50:57,184
2020-03-03 06:50:58,562
2020-03-03 06:51:13,492
2020-03-03 06:51:15,1323
2020-03-03 06:51:21,475
2020-03-03 06:51:33,1562
2020-03-03 06:51:42,930
2020-03-03 06:51:46,382
2020-03-03 06:51:57,332
2020-03-03 06:52:31,477
2020-03-03 06:52:40,267
2020-03-03 06:52:52,150
2020-03-03 06:52:54,683
2020-03-03 06:52:57,596
2020-03-03 06:53:05,791
2020-03-03 06:53:10,516
2020-03-03 06:53:36,902
2020-03-03 06:53:44,774
2020-03-03 06:53:50,694
2020-03-03 06:53:55,351
2020-03-03 06:53:59,862
2020-03-03 06:54:12,1082
2020-03-03 06:54:16,457
2020-03-03 06:54:31,1149
2020-03-03 06:54:37,344
2020-03-03 06:54:39,152
2020-03-03 06:54:47,569
2020-03-03 06:54:47,1327
2020-03-03 06:55:10,371
2020-03-03 06:55:16,671
2020-03-03 06:55:42,921
2020-03-03 06:55:47,450
2020-03-03 06:55:49,382
2020-03-03 06:56:08,631
2020-03-03 06:56:24,930
2020-03-03 06:56:37,1005
2020-03-03 06:57:15,669
2020-03-03 06:57:17,1254
2020-03-03 06:57:59,497
2020-03-03 06:58:03,805
2020-03-03 06:58:14,945
2020-03-03 06:58:16,143
2020-03-03 06:58:30,437
2020-03-03 06:58:35,807
2020-03-03 06:58:47,694
2020-03-03 06:59:00,621
2020-03-03 06:59:20,287
2020-03-03 07:00:23,490
2020-03-03 07:00:32,642
2020-03-03 07:00:34,382
2020-03-03 07:00:48,751
2020-03-03 07:00:53,397
2020-03-03 07:01:09,392
2020-03-03 07:01:14,209
2020-03-03 07:01:16,155
2020-03-03 07:01:32,506
2020-03-03 07:01:35,561
2020-03-03 07:01:40,313
2020-03-03 07:01:43,184
2020-03-03 07:02:08,1233
2020-03-03 07:02:35,723
2020-03-03 07:02:38,318
2020-03-03 07:02:43,425
2020-03-03 07:03:58,787
2020-03-03 07:04:03,436
2020-03-03 07:04:18,202
2020-03-03 07:05:00,1907
2020-03-03 07:05:10,1206
2020-03-03 07:05:13,400
2020-03-03 07:05:15,571
2020-03-03 07:05:19,523
2020-03-03 07:05:35,411
2020-03-03 07:05:37,502
2020-03-03 07:05:44,620
2020-03-03 07:06:10,1277
2020-03-03 07:06:25,248
2020-03-03 07:06:44,423
2020-03-03 07:07:06,212
2020-03-03 07:07:06,246
2020-03-03 07:07:12,1752
2020-03-03 07:07:13,1432
2020-03-03 07:07:53,1110
2020-03-03 07:07:54,716
2020-03-03 07:07:56,450
2020-03-03 07:07:57,314
2020-03-03 07:08:20,659
2020-03-03 07:09:23,389
2020-03-03 07:09:35,373
2020-03-03 07:09:45,230
2020-03-03 07:09:56,755
2020-03-03 07:10:07,454
2020-03-03 07:10:09,342
2020-03-03 07:10:14,2127
2020-03-03 07:10:31,579
2020-03-03 07:10:56,503
2020-03-03 07:11:02,451
2020-03-03 07:11:12,683
2020-03-03 07:11:37,293
2020-03-03 07:11:58,1205
2020-03-03 07:12:09,301
2020-03-03 07:12:09,862
2020-03-03 07:12:10,956
2020-03-03 07:12:23,387
2020-03-03 07:12:24,1477
2020-03-03 07:12:28,16144
2020-03-03 07:12:35,370
2020-03-03 07:12:35,1274
2020-03-03 07:12:36,480
2020-03-03 07:12:41,946
2020-03-03 07:12:45,424
2020-03-03 07:12:56,774
2020-03-03 07:13:08,425
2020-03-03 07:13:19,255
2020-03-03 07:13:25,1070
2020-03-03 07:13:35,1032
2020-03-03 07:13:36,1281
2020-03-03 07:13:39,624
2020-03-03 07:13:39,633
2020-03-03 07:13:46,2293
2020-03-03 07:13:47,187
2020-03-03 07:13:48,1595
2020-03-03 07:13:51,596
2020-03-03 07:14:06,357
2020-03-03 07:14:12,610
2020-03-03 07:14:17,320
2020-03-03 07:14:28,257
2020-03-03 07:14:32,234
2020-03-03 07:14:32,426
2020-03-03 07:14:36,441
2020-03-03 07:14:43,639
2020-03-03 07:15:20,1098
2020-03-03 07:15:22,413
2020-03-03 07:15:25,888
2020-03-03 07:15:26,609
2020-03-03 07:15:32,409
2020-03-03 07:15:37,278
2020-03-03 07:15:42,1241
2020-03-03 07:15:45,866
2020-03-03 07:15:49,1928
2020-03-03 07:15:56,1272
2020-03-03 07:15:57,340
2020-03-03 07:16:14,670
2020-03-03 07:16:16,757
2020-03-03 07:16:20,870
2020-03-03 07:16:23,1748
2020-03-03 07:16:27,599
2020-03-03 07:16:33,310
2020-03-03 07:16:38,923
2020-03-03 07:16:47,669
2020-03-03 07:17:05,132
2020-03-03 07:17:19,845
2020-03-03 07:17:24,735
2020-03-03 07:17:26,871
2020-03-03 07:17:29,194
2020-03-03 07:17:29,424
2020-03-03 07:17:58,406
2020-03-03 07:18:09,1206
2020-03-03 07:18:48,110
2020-03-03 07:18:57,604
2020-03-03 07:18:57,826
2020-03-03 07:19:01,538
2020-03-03 07:19:01,1233
2020-03-03 07:19:02,999
2020-03-03 07:19:06,582
2020-03-03 07:19:14,481
2020-03-03 07:19:21,235
2020-03-03 07:19:22,739
2020-03-03 07:19:29,311
2020-03-03 07:19:31,843
2020-03-03 07:19:31,187
2020-03-03 07:19:41,782
2020-03-03 07:19:47,323
2020-03-03 07:20:05,2021
2020-03-03 07:20:11,590
2020-03-03 07:20:13,1201
2020-03-03 07:20:24,197
2020-03-03 07:20:26,1013
2020-03-03 07:20:37,87
2020-03-03 07:20:54,961
2020-03-03 07:20:58,335
2020-03-03 07:21:01,365
2020-03-03 07:21:19,341
2020-03-03 07:21:24,498
2020-03-03 07:21:29,537
2020-03-03 07:21:33,779
2020-03-03 07:21:38,368
2020-03-03 07:21:39,231
2020-03-03 07:21:41,207
2020-03-03 07:22:03,1580
2020-03-03 07:22:03,1703
2020-03-03 07:22:20,984
2020-03-03 07:22:36,1778
2020-03-03 07:22:38,496
2020-03-03 07:22:39,661
2020-03-03 07:23:02,709
2020-03-03 07:23:02,779
2020-03-03 07:23:12,1496
2020-03-03 07:23:20,410
2020-03-03 07:23:26,191
2020-03-03 07:23:49,503
2020-03-03 07:23:55,504
2020-03-03 07:23:57,213
2020-03-03 07:24:14,1306
2020-03-03 07:24:20,732
2020-03-03 07:24:20,776
2020-03-03 07:24:26,468
2020-03-03 07:24:26,737
2020-03-03 07:24:29,808
2020-03-03 07:24:32,1119
2020-03-03 07:24:33,599
2020-03-03 07:24:40,692
2020-03-03 07:24:41,1443
2020-03-03 07:24:51,526
2020-03-03 07:24:51,311
2020-03-03 07:25:02,485
2020-03-03 07:25:03,381
2020-03-03 07:25:03,277
2020-03-03 07:25:18,163
2020-03-03 07:25:35,212
2020-03-03 07:25:46,517
2020-03-03 07:25:47,1077
2020-03-03 07:25:48,1253
2020-03-03 07:25:55,462
2020-03-03 07:26:12,1853
2020-03-03 07:26:13,521
2020-03-03 07:26:25,297
2020-03-03 07:26:32,316
2020-03-03 07:26:46,405
2020-03-03 07:26:48,1280
2020-03-03 07:27:08,653
2020-03-03 07:27:13,542
2020-03-03 07:27:23,725
2020-03-03 07:27:24,767
2020-03-03 07:27:29,936
2020-03-03 07:27:31,152
2020-03-03 07:27:31,645
2020-03-03 07:27:35,452
2020-03-03 07:27:38,148
2020-03-03 07:28:01,1382
2020-03-03 07:28:14,1375
2020-03-03 07:28:40,367
2020-03-03 07:28:47,600
2020-03-03 07:28:49,356
2020-03-03 07:29:04,766
2020-03-03 07:29:08,496
2020-03-03 07:29:13,796
2020-03-03 07:29:22,550
2020-03-03 07:29:25,1366
2020-03-03 07:29:25,1995
2020-03-03 07:29:28,973
2020-03-03 07:29:40,758
2020-03-03 07:29:45,387
2020-03-03 07:29:58,769
2020-03-03 07:30:15,531
2020-03-03 07:30:35,356
2020-03-03 07:31:00,376
2020-03-03 07:31:02,671
2020-03-03 07:31:05,639
2020-03-03 07:31:14,595
2020-03-03 07:31:22,210
2020-03-03 07:31:46,753
2020-03-03 07:31:50,1260
2020-03-03 07:32:01,725
2020-03-03 07:32:03,333
2020-03-03 07:32:26,970
2020-03-03 07:32:31,405
2020-03-03 07:32:31,643
2020-03-03 07:32:35,483
2020-03-03 07:32:35,660
2020-03-03 07:32:48,848
2020-03-03 07:32:51,1355
2020-03-03 07:32:59,1059
2020-03-03 07:33:01,971
2020-03-03 07:33:03,624
2020-03-03 07:33:04,1097
2020-03-03 07:33:08,776
2020-03-03 07:33:14,750
2020-03-03 07:33:20,255
2020-03-03 07:33:22,1986
2020-03-03 07:33:25,514
2020-03-03 07:33:29,100
2020-03-03 07:33:39,623
2020-03-03 07:33:42,242
2020-03-03 07:33:46,843
2020-03-03 07:33:50,1084
2020-03-03 07:33:52,891
2020-03-03 07:34:02,250
2020-03-03 07:34:06,184
2020-03-03 07:34:06,323
2020-03-03 07:34:11,517
2020-03-03 07:34:13,989
2020-03-03 07:34:16,723
2020-03-03 07:34:20,572
2020-03-03 07:34:26,828
2020-03-03 07:34:29,619
2020-03-03 07:34:31,761
2020-03-03 07:34:33,435
2020-03-03 07:34:36,679
2020-03-03 07:34:46,999
2020-03-03 07:34:50,756
2020-03-03 07:34:58,693
2020-03-03 07:35:02,443
2020-03-03 07:35:05,163
2020-03-03 07:35:08,1208
2020-03-03 07:35:14,504
2020-03-03 07:35:14,1210
2020-03-03 07:35:20,304
2020-03-03 07:35:20,520
2020-03-03 07:35:24,633
2020-03-03 07:35:32,480
2020-03-03 07:35:32,200
2020-03-03 07:35:34,424
2020-03-03 07:35:39,903
2020-03-03 07:35:40,116
2020-03-03 07:35:40,968
2020-03-03 07:35:42,1503
2020-03-03 07:35:45,417
2020-03-03 07:35:51,737
2020-03-03 07:35:52,141
2020-03-03 07:36:05,654
2020-03-03 07:36:12,1083
2020-03-03 07:36:12,818
2020-03-03 07:36:17,596
2020-03-03 07:36:20,1464
2020-03-03 07:36:21,488
2020-03-03 07:36:22,1110
2020-03-03 07:36:25,1433
2020-03-03 07:36:31,911
2020-03-03 07:36:33,319
2020-03-03 07:36:39,458
2020-03-03 07:36:41,970
2020-03-03 07:36:45,906
2020-03-03 07:36:47,1141
2020-03-03 07:36:52,357
2020-03-03 07:37:03,450091
2020-03-03 07:37:06,416
2020-03-03 07:37:14,724
2020-03-03 07:37:15,748
2020-03-03 07:37:23,1154
2020-03-03 07:37:23,341
2020-03-03 07:37:25,942
2020-03-03 07:37:29,146
2020-03-03 07:37:33,872
2020-03-03 07:37:36,1260
2020-03-03 07:37:37,402
2020-03-03 07:37:43,1210
2020-03-03 07:37:54,323
2020-03-03 07:37:55,291
2020-03-03 07:37:55,519
2020-03-03 07:37:59,481
2020-03-03 07:38:00,1415
2020-03-03 07:38:04,844
2020-03-03 07:38:10,759
2020-03-03 07:38:15,847
2020-03-03 07:38:22,671
2020-03-03 07:38:29,1428
2020-03-03 07:38:31,728
2020-03-03 07:38:31,758
2020-03-03 07:38:32,441
2020-03-03 07:38:43,981
2020-03-03 07:38:43,671
2020-03-03 07:38:49,1269
2020-03-03 07:38:49,1174
2020-03-03 07:39:05,1097
2020-03-03 07:39:13,255
2020-03-03 07:39:17,200
2020-03-03 07:39:19,833
2020-03-03 07:39:25,700
2020-03-03 07:39:32,1364
2020-03-03 07:39:38,572
2020-03-03 07:39:39,234
2020-03-03 07:39:41,1340
2020-03-03 07:39:42,720
2020-03-03 07:39:47,960
2020-03-03 07:39:49,429
2020-03-03 07:39:51,1080
2020-03-03 07:39:56,2161
2020-03-03 07:40:09,3643
2020-03-03 07:40:11,1192
2020-03-03 07:40:26,2385
2020-03-03 07:40:34,273
2020-03-03 07:40:44,915
2020-03-03 07:40:55,395
2020-03-03 07:40:55,1503
2020-03-03 07:41:07,762
2020-03-03 07:41:08,1594
2020-03-03 07:41:21,1244
2020-03-03 07:41:28,798
2020-03-03 07:41:29,314
2020-03-03 07:41:29,1171
2020-03-03 07:41:35,527
2020-03-03 07:41:39,1016
2020-03-03 07:41:44,1521
2020-03-03 07:41:45,1034
2020-03-03 07:41:47,672
2020-03-03 07:41:48,405
2020-03-03 07:41:49,838
2020-03-03 07:42:01,364
2020-03-03 07:42:11,665
2020-03-03 07:42:11,1243
2020-03-03 07:42:13,745
2020-03-03 07:42:14,1501
2020-03-03 07:42:16,1081
2020-03-03 07:42:26,551
2020-03-03 07:42:27,1805
2020-03-03 07:42:29,410
2020-03-03 07:42:32,706
2020-03-03 07:42:39,570
2020-03-03 07:42:40,554
2020-03-03 07:42:41,1224
2020-03-03 07:42:45,591
2020-03-03 07:42:45,206
2020-03-03 07:42:54,614
2020-03-03 07:42:54,407
2020-03-03 07:42:57,1084
2020-03-03 07:43:03,1457
2020-03-03 07:43:11,499
2020-03-03 07:43:11,2112
2020-03-03 07:43:11,663
2020-03-03 07:43:15,382
2020-03-03 07:43:20,523
2020-03-03 07:43:24,184
2020-03-03 07:43:30,267
2020-03-03 07:43:31,1359
2020-03-03 07:43:36,1662
2020-03-03 07:43:37,725
2020-03-03 07:43:42,561
2020-03-03 07:43:53,424
2020-03-03 07:43:55,949
2020-03-03 07:43:55,543
2020-03-03 07:43:56,439
2020-03-03 07:44:00,1487
2020-03-03 07:44:02,337
2020-03-03 07:44:04,535
2020-03-03 07:44:16,495
2020-03-03 07:44:17,543
2020-03-03 07:44:20,379
2020-03-03 07:44:26,649
2020-03-03 07:44:26,1204
2020-03-03 07:44:27,592
2020-03-03 07:44:35,801
2020-03-03 07:44:36,292
2020-03-03 07:44:43,399
2020-03-03 07:44:47,285
2020-03-03 07:44:54,720
2020-03-03 07:44:58,2168
2020-03-03 07:44:58,356
2020-03-03 07:45:00,1246
2020-03-03 07:45:04,615
2020-03-03 07:45:09,324
2020-03-03 07:45:10,471
2020-03-03 07:45:13,596
2020-03-03 07:45:14,777
2020-03-03 07:45:25,729
2020-03-03 07:45:28,703
2020-03-03 07:45:32,1125
2020-03-03 07:45:36,785
2020-03-03 07:45:39,393
2020-03-03 07:45:44,625
2020-03-03 07:45:48,1043
2020-03-03 07:45:53,817
2020-03-03 07:46:02,234
2020-03-03 07:46:06,185
2020-03-03 07:46:06,1515
2020-03-03 07:46:08,1192
2020-03-03 07:46:19,1158
2020-03-03 07:46:19,369
2020-03-03 07:46:20,1152
2020-03-03 07:46:23,758
2020-03-03 07:46:29,128
2020-03-03 07:46:50,366
2020-03-03 07:46:54,141
2020-03-03 07:46:57,836
2020-03-03 07:46:59,1119
2020-03-03 07:47:02,547
2020-03-03 07:47:13,756
2020-03-03 07:47:14,1309
2020-03-03 07:47:16,192
2020-03-03 07:47:23,355
2020-03-03 07:47:37,274
2020-03-03 07:47:38,252
2020-03-03 07:47:41,916
2020-03-03 07:47:46,393
2020-03-03 07:47:46,469
2020-03-03 07:47:52,424
2020-03-03 07:47:53,1728
2020-03-03 07:48:04,444
2020-03-03 07:48:14,556
2020-03-03 07:48:20,287
2020-03-03 07:48:27,526
2020-03-03 07:48:27,377
2020-03-03 07:48:29,925
2020-03-03 07:48:29,1187
2020-03-03 07:48:35,547
2020-03-03 07:48:37,1706
2020-03-03 07:48:40,496
2020-03-03 07:48:47,684
2020-03-03 07:48:52,871
2020-03-03 07:49:02,464
2020-03-03 07:49:04,564
2020-03-03 07:49:04,105
2020-03-03 07:49:08,1092
2020-03-03 07:49:11,431
2020-03-03 07:49:11,634
2020-03-03 07:49:14,1355
2020-03-03 07:49:15,1021
2020-03-03 07:49:16,310
2020-03-03 07:49:26,239
2020-03-03 07:49:37,452
2020-03-03 07:49:38,522
2020-03-03 07:49:39,500
2020-03-03 07:49:40,424
2020-03-03 07:49:40,307
2020-03-03 07:49:41,1000
2020-03-03 07:49:45,940
2020-03-03 07:49:49,611
2020-03-03 07:49:53,259
2020-03-03 07:49:55,367
2020-03-03 07:49:55,369
2020-03-03 07:50:17,447
2020-03-03 07:50:26,676
2020-03-03 07:50:28,198
2020-03-03 07:50:30,800
2020-03-03 07:50:31,584
2020-03-03 07:50:34,277
2020-03-03 07:50:43,593
2020-03-03 07:50:48,527
2020-03-03 07:50:49,192
2020-03-03 07:50:50,487
2020-03-03 07:50:55,357
2020-03-03 07:50:55,1329
2020-03-03 07:51:00,1014
2020-03-03 07:51:00,610
2020-03-03 07:51:01,574
2020-03-03 07:51:08,1005
2020-03-03 07:51:17,197
2020-03-03 07:51:21,353
2020-03-03 07:51:26,873
2020-03-03 07:51:28,503
2020-03-03 07:51:29,570
2020-03-03 07:51:32,1118
2020-03-03 07:51:36,724
2020-03-03 07:51:43,255
2020-03-03 07:51:44,1139
2020-03-03 07:51:48,348
2020-03-03 07:51:51,232
2020-03-03 07:51:53,1229
2020-03-03 07:51:55,952
2020-03-03 07:51:58,695
2020-03-03 07:52:00,473
2020-03-03 07:52:05,203
2020-03-03 07:52:09,1492
2020-03-03 07:52:10,298
2020-03-03 07:52:26,346
2020-03-03 07:52:31,405
2020-03-03 07:52:32,724
2020-03-03 07:52:38,539
2020-03-03 07:52:42,643
2020-03-03 07:52:46,527
2020-03-03 07:52:50,1136
2020-03-03 07:52:52,550
2020-03-03 07:52:57,784
2020-03-03 07:53:05,708
2020-03-03 07:53:08,903
2020-03-03 07:53:26,746
2020-03-03 07:53:31,612
2020-03-03 07:53:40,1400
2020-03-03 07:53:44,1932
2020-03-03 07:53:46,500
2020-03-03 07:53:57,737
2020-03-03 07:54:07,494
2020-03-03 07:54:08,601
2020-03-03 07:54:08,789
2020-03-03 07:54:16,852
2020-03-03 07:54:17,1138
2020-03-03 07:54:20,598
2020-03-03 07:54:24,589
2020-03-03 07:54:31,294
2020-03-03 07:54:33,957
2020-03-03 07:54:34,520
2020-03-03 07:54:40,138
2020-03-03 07:54:42,1047
2020-03-03 07:54:44,352
2020-03-03 07:54:47,966
2020-03-03 07:54:49,1021
2020-03-03 07:54:49,406
2020-03-03 07:54:51,109
2020-03-03 07:54:53,1244
2020-03-03 07:54:57,405
2020-03-03 07:55:02,864
2020-03-03 07:55:05,1043
2020-03-03 07:55:06,1217
2020-03-03 07:55:06,292
2020-03-03 07:55:08,1487
2020-03-03 07:55:08,372
2020-03-03 07:55:11,290
2020-03-03 07:55:16,402
2020-03-03 07:55:16,1118
2020-03-03 07:55:17,463
2020-03-03 07:55:27,1267
2020-03-03 07:55:31,870
2020-03-03 07:55:36,879
2020-03-03 07:55:37,367
2020-03-03 07:55:40,468
2020-03-03 07:55:49,404
2020-03-03 07:55:49,348
2020-03-03 07:55:51,1503
2020-03-03 07:55:52,540
2020-03-03 07:56:02,802
2020-03-03 07:56:10,958
2020-03-03 07:56:14,440
2020-03-03 07:56:15,267
2020-03-03 07:56:18,858
2020-03-03 07:56:26,618
2020-03-03 07:56:30,528
2020-03-03 07:56:36,1578
2020-03-03 07:56:45,396
2020-03-03 07:56:46,726
2020-03-03 07:56:47,1541
2020-03-03 07:56:51,200
2020-03-03 07:56:54,521
2020-03-03 07:57:06,579
2020-03-03 07:57:06,2014
2020-03-03 07:57:07,1150
2020-03-03 07:57:08,448
2020-03-03 07:57:15,234
2020-03-03 07:57:21,1237
2020-03-03 07:57:23,334
2020-03-03 07:57:25,396
2020-03-03 07:57:30,1419
2020-03-03 07:57:32,934
2020-03-03 07:57:44,1042
2020-03-03 07:57:45,326
2020-03-03 07:57:47,409
2020-03-03 07:57:49,13352
2020-03-03 07:57:50,1598
2020-03-03 07:57:53,300
2020-03-03 07:57:55,1115
2020-03-03 07:58:01,461
2020-03-03 07:58:04,570
2020-03-03 07:58:07,490
2020-03-03 07:58:10,300
2020-03-03 07:58:19,1143
2020-03-03 07:58:20,1218
2020-03-03 07:58:20,426
2020-03-03 07:58:28,510
2020-03-03 07:58:32,321
2020-03-03 07:58:32,968
2020-03-03 07:58:33,370
2020-03-03 07:58:37,449
2020-03-03 07:58:38,1700
2020-03-03 07:58:40,435
2020-03-03 07:58:41,478
2020-03-03 07:58:47,450
2020-03-03 07:58:48,401
2020-03-03 07:58:49,705
2020-03-03 07:58:50,2046
2020-03-03 07:58:53,347
2020-03-03 07:58:54,631
2020-03-03 07:58:56,849
2020-03-03 07:59:02,1082
2020-03-03 07:59:05,779
2020-03-03 07:59:06,230
2020-03-03 07:59:08,1158
2020-03-03 07:59:16,656
2020-03-03 07:59:17,1748
2020-03-03 07:59:19,2213
2020-03-03 07:59:19,442
2020-03-03 07:59:30,277
2020-03-03 07:59:31,453
2020-03-03 07:59:34,306
2020-03-03 07:59:35,966
2020-03-03 07:59:37,1233
2020-03-03 07:59:41,491
2020-03-03 07:59:41,247
2020-03-03 07:59:42,486
2020-03-03 07:59:46,2008
2020-03-03 07:59:53,1121
2020-03-03 07:59:55,505
